Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
02-01-2007,RELIANCE,EQ,1270.15,1275,1285.8,1270.3,1283.75,1280.9,1279.56,1149902,1.47E+14,,659158,0.5732
03-01-2007,RELIANCE,EQ,1280.9,1285,1290.9,1275.35,1286,1284.55,1284,1489730,1.91E+14,,713956,0.4793
04-01-2007,RELIANCE,EQ,1284.55,1290,1300,1277,1280,1280.5,1284.95,3022423,3.88E+14,,1442019,0.4771
05-01-2007,RELIANCE,EQ,1280.5,1275,1312,1275,1289,1288.15,1296.98,3047126,3.95E+14,,1184396,0.3887
08-01-2007,RELIANCE,EQ,1288.15,1294,1294,1266.6,1275,1276.85,1276.26,2191355,2.80E+14,,1091486,0.4981
09-01-2007,RELIANCE,EQ,1276.85,1294.8,1294.8,1272,1281.1,1278.3,1278.37,2561246,3.27E+14,,1485044,0.5798
10-01-2007,RELIANCE,EQ,1278.3,1275,1290.9,1264.1,1275,1273.15,1278.2,4813168,6.15E+14,,2760541,0.5735
11-01-2007,RELIANCE,EQ,1273.15,1275,1300,1265.2,1296.1,1296.5,1286.63,2228244,2.87E+14,,1056528,0.4742
12-01-2007,RELIANCE,EQ,1296.5,1308.7,1345,1295,1343.5,1339.5,1322.14,4479089,5.92E+14,,2363106,0.5276
15-01-2007,RELIANCE,EQ,1339.5,1364.8,1372,1346,1365,1364.95,1361.14,3217452,4.38E+14,,1718653,0.5342
16-01-2007,RELIANCE,EQ,1364.95,1367,1372,1344.1,1346.7,1346.95,1353.38,1793509,2.43E+14,,817931,0.4561
17-01-2007,RELIANCE,EQ,1346.95,1358,1362,1345.15,1351.65,1349.85,1352.78,1564256,2.12E+14,,742229,0.4745
18-01-2007,RELIANCE,EQ,1349.85,1355,1384.7,1349,1370,1367.4,1371.44,3531763,4.84E+14,,1575699,0.4462
19-01-2007,RELIANCE,EQ,1367.4,1428,1428,1374.25,1382.5,1382.75,1385.33,6458817,8.95E+14,,3420107,0.5295
22-01-2007,RELIANCE,EQ,1382.75,1385,1394.95,1371.05,1372,1373.85,1377.4,1567523,2.16E+14,,723640,0.4616
23-01-2007,RELIANCE,EQ,1373.85,1371.05,1380.75,1357.65,1359,1360.55,1368.77,1213863,1.66E+14,,514514,0.4239
24-01-2007,RELIANCE,EQ,1360.55,1374.4,1374.4,1360.25,1369,1369.5,1367.74,1682940,2.30E+14,,937406,0.557
25-01-2007,RELIANCE,EQ,1369.5,1379.7,1379.7,1362.55,1370,1370.6,1368.98,2529979,3.46E+14,,1818091,0.7186
29-01-2007,RELIANCE,EQ,1370.6,1370,1393.9,1365.25,1380,1382.3,1382.68,1691270,2.34E+14,,914080,0.5405
31-01-2007,RELIANCE,EQ,1382.3,1385.95,1389,1358.6,1362.1,1366.45,1370.9,2700046,3.70E+14,,1653969,0.6126
01-02-2007,RELIANCE,EQ,1366.45,1368,1384,1364.05,1384,1377.6,1372.51,919579,1.26E+14,,382085,0.4155
02-02-2007,RELIANCE,EQ,1377.6,1383.7,1393.7,1368.05,1380,1375.05,1380.4,1631888,2.25E+14,,822029,0.5037
05-02-2007,RELIANCE,EQ,1375.05,1380,1391,1372,1390.05,1387.35,1383.25,962858,1.33E+14,,480196,0.4987
06-02-2007,RELIANCE,EQ,1387.35,1330,1408,1330,1385,1389.2,1394.04,1756515,2.45E+14,,798380,0.4545
07-02-2007,RELIANCE,EQ,1389.2,1398,1399.8,1381.25,1393.9,1394.9,1392.15,1527047,2.13E+14,,814042,0.5331
08-02-2007,RELIANCE,EQ,1394.9,1396.95,1403,1381,1400,1397.05,1392.28,1002039,1.40E+14,,440132,0.4392
09-02-2007,RELIANCE,EQ,1397.05,1400.5,1406.8,1370,1387.1,1391.8,1396.04,1538248,2.15E+14,,569686,0.3703
12-02-2007,RELIANCE,EQ,1391.8,1387,1387,1353.2,1356,1358.95,1367.54,1268179,1.73E+14,,600651,0.4736
13-02-2007,RELIANCE,EQ,1358.95,1356,1385,1342,1380,1366,1367.38,1443752,1.97E+14,,564330,0.3909
14-02-2007,RELIANCE,EQ,1366,1365.15,1386.7,1342.25,1386,1377.05,1368.65,1421621,1.95E+14,,538106,0.3785
15-02-2007,RELIANCE,EQ,1377.05,1382.5,1413.7,1382.5,1409.5,1406.95,1402.27,2044494,2.87E+14,,1086155,0.5313
19-02-2007,RELIANCE,EQ,1406.95,1410,1430,1410,1420.9,1420.75,1421.68,1562912,2.22E+14,,543671,0.3479
20-02-2007,RELIANCE,EQ,1420.75,1429,1444.4,1410.25,1411.5,1414.6,1429.6,3280207,4.69E+14,,1498383,0.4568
21-02-2007,RELIANCE,EQ,1414.6,1391,1425,1391,1404,1406.75,1417.4,1527424,2.16E+14,,728897,0.4772
22-02-2007,RELIANCE,EQ,1406.75,1415,1425.95,1400,1406.8,1412.05,1416.15,3719836,5.27E+14,,2505144,0.6735
23-02-2007,RELIANCE,EQ,1412.05,1424,1443.7,1402.1,1419.5,1413.25,1422.11,3751615,5.34E+14,,1819745,0.4851
26-02-2007,RELIANCE,EQ,1413.25,1420,1429.8,1372.5,1402.25,1406.55,1394.22,7248366,1.01E+15,,3689687,0.509
27-02-2007,RELIANCE,EQ,1406.55,1305.1,1415.1,1305.1,1404,1405.45,1403.43,2988590,4.19E+14,,1527781,0.5112
28-02-2007,RELIANCE,EQ,1405.45,1350.1,1380,1331.15,1352.1,1352.5,1364.64,7056818,9.63E+14,,3549889,0.503
01-03-2007,RELIANCE,EQ,1352.5,1375,1375,1319.05,1367,1367.75,1348.27,3952391,5.33E+14,,1706344,0.4317
02-03-2007,RELIANCE,EQ,1367.75,1371,1371,1308,1317,1316.2,1342.13,4747034,6.37E+14,,2363461,0.4979
05-03-2007,RELIANCE,EQ,1316.2,1300,1301,1248.2,1251.15,1259.35,1268.95,5389119,6.84E+14,,2753832,0.511
06-03-2007,RELIANCE,EQ,1259.35,1274,1306.9,1263.3,1305,1297.85,1287.35,3553116,4.57E+14,,1420056,0.3997
07-03-2007,RELIANCE,EQ,1297.85,1311,1329,1261.1,1296.85,1288.65,1292.57,3450264,4.46E+14,,1313742,0.3808
08-03-2007,RELIANCE,EQ,1288.65,1319,1340,1290,1337,1335.55,1317.43,3345797,4.41E+14,,1344827,0.4019
09-03-2007,RELIANCE,EQ,1335.55,1338,1349.8,1305,1309.5,1318.2,1320.96,2411381,3.19E+14,,904400,0.3751
12-03-2007,RELIANCE,EQ,1318.2,1329.9,1334.6,1307,1317,1315.7,1322.3,2156009,2.85E+14,,871063,0.404
13-03-2007,RELIANCE,EQ,1315.7,1315.7,1331.7,1305.25,1325,1326.75,1322.63,1581553,2.09E+14,,729639,0.4613
14-03-2007,RELIANCE,EQ,1326.75,1309,1309,1261.25,1284.9,1285.35,1290.36,2687015,3.47E+14,,1409420,0.5245
15-03-2007,RELIANCE,EQ,1285.35,1299,1309.9,1279,1279,1283.4,1292.89,2859247,3.70E+14,,1353386,0.4733
16-03-2007,RELIANCE,EQ,1283.4,1283.4,1305.8,1276,1299.5,1300.15,1288.3,2567950,3.31E+14,,993545,0.3869
19-03-2007,RELIANCE,EQ,1300.15,1301.1,1318,1297.1,1311.25,1313.55,1308.08,1180894,1.54E+14,,441443,0.3738
20-03-2007,RELIANCE,EQ,1313.55,1318,1335,1316,1326,1322.95,1324.75,1172767,1.55E+14,,545295,0.465
21-03-2007,RELIANCE,EQ,1322.95,1320,1343.8,1305,1341.35,1340,1325.83,1198964,1.59E+14,,468049,0.3904
22-03-2007,RELIANCE,EQ,1340,1347,1379.95,1347,1375.55,1375.25,1369.13,2414019,3.31E+14,,1377579,0.5707
23-03-2007,RELIANCE,EQ,1375.25,1376,1383.8,1360,1378.1,1376.05,1375.31,1906116,2.62E+14,,920149,0.4827
26-03-2007,RELIANCE,EQ,1376.05,1383,1383,1350,1367.5,1364.55,1372.58,1473727,2.02E+14,,851848,0.578
28-03-2007,RELIANCE,EQ,1364.55,1360,1374,1342.55,1345.05,1350,1355.7,2133169,2.89E+14,,1295346,0.6072
29-03-2007,RELIANCE,EQ,1350,1364,1369,1346,1356,1357.2,1358.17,2648059,3.60E+14,,1775249,0.6704
30-03-2007,RELIANCE,EQ,1357.2,1360,1374.9,1353.2,1372,1370.3,1365.37,2645527,3.61E+14,,1763762,0.6667
02-04-2007,RELIANCE,EQ,1370.3,1355,1358.8,1305.25,1310,1313.95,1328.94,3290334,4.37E+14,,2050513,0.6232
03-04-2007,RELIANCE,EQ,1313.95,1320.5,1346,1309.5,1335,1340.75,1329.93,2661129,3.54E+14,,1390507,0.5225
04-04-2007,RELIANCE,EQ,1340.75,1348,1368.95,1347.7,1364.7,1363.25,1360.16,1990052,2.71E+14,,1033782,0.5195
05-04-2007,RELIANCE,EQ,1363.25,1363,1364.8,1352.2,1360,1358.85,1357.93,1213467,1.65E+14,,458897,0.3782
09-04-2007,RELIANCE,EQ,1358.85,1365,1388,1362,1385.9,1384.3,1380.32,1111931,1.53E+14,,532182,0.4786
10-04-2007,RELIANCE,EQ,1384.3,1389.5,1390,1370.6,1385.1,1384.4,1379.68,1325433,1.83E+14,,610978,0.461
11-04-2007,RELIANCE,EQ,1384.4,1385.15,1398.4,1377.05,1386.25,1386.6,1386.49,1677682,2.33E+14,,779279,0.4645
12-04-2007,RELIANCE,EQ,1386.6,1384,1393,1372.25,1389,1387.5,1384.01,1099116,1.52E+14,,563446,0.5126
13-04-2007,RELIANCE,EQ,1387.5,1375.25,1415.9,1375.25,1415.75,1411.95,1404.45,1520073,2.13E+14,,697998,0.4592
16-04-2007,RELIANCE,EQ,1411.95,1418.1,1464,1417.25,1459.4,1457.75,1443.97,1697452,2.45E+14,,726735,0.4281
17-04-2007,RELIANCE,EQ,1457.75,1465,1488,1452.35,1478.1,1475.8,1472.97,3820017,5.63E+14,,2222692,0.5819
18-04-2007,RELIANCE,EQ,1475.8,1473,1495.9,1473,1489.05,1485.35,1488.21,2291918,3.41E+14,,1335312,0.5826
19-04-2007,RELIANCE,EQ,1485.35,1465.25,1499.5,1460.6,1490,1492.35,1484.93,2200255,3.27E+14,,1112709,0.5057
20-04-2007,RELIANCE,EQ,1492.35,1495,1545,1495,1542,1541.45,1525.37,2386403,3.64E+14,,916700,0.3841
23-04-2007,RELIANCE,EQ,1541.45,1543,1560,1525.3,1558.5,1554.3,1546.35,2501245,3.87E+14,,1272319,0.5087
24-04-2007,RELIANCE,EQ,1554.3,1554,1589.6,1541.05,1585.1,1582.95,1573.04,2380022,3.74E+14,,1152158,0.4841
25-04-2007,RELIANCE,EQ,1582.95,1582,1600,1563,1598.65,1598.4,1584.98,2062547,3.27E+14,,958992,0.465
26-04-2007,RELIANCE,EQ,1598.4,1610,1626.6,1584,1590.05,1596.85,1608.64,6204641,9.98E+14,,3182355,0.5129
27-04-2007,RELIANCE,EQ,1596.85,1612,1612,1532,1533.3,1539.2,1554.78,3137369,4.88E+14,,1494607,0.4764
30-04-2007,RELIANCE,EQ,1539.2,1549.8,1572,1501,1569.8,1561.05,1540.19,2385514,3.67E+14,,1087467,0.4559
03-05-2007,RELIANCE,EQ,1561.05,1575,1630,1575,1626,1626.15,1600.79,3685012,5.90E+14,,2149077,0.5832
04-05-2007,RELIANCE,EQ,1626.15,1630.25,1636,1577.1,1584,1583.15,1594.64,3685098,5.88E+14,,1791766,0.4862
07-05-2007,RELIANCE,EQ,1583.15,1605,1618,1596,1604,1606.5,1608.6,2832701,4.56E+14,,1471907,0.5196
08-05-2007,RELIANCE,EQ,1606.5,1608.5,1614.4,1590,1591,1593.15,1603.31,2145696,3.44E+14,,1209961,0.5639
09-05-2007,RELIANCE,EQ,1593.15,1590,1600,1573.5,1599,1598.25,1586.68,2307786,3.66E+14,,1187625,0.5146
10-05-2007,RELIANCE,EQ,1598.25,1607,1609.8,1575,1576.4,1581.4,1597.16,1810733,2.89E+14,,917324,0.5066
11-05-2007,RELIANCE,EQ,1581.4,1551,1600,1531.25,1593.1,1589.1,1580.1,3365965,5.32E+14,,1558498,0.463
14-05-2007,RELIANCE,EQ,1589.1,1610,1627,1605,1618.35,1620.25,1616.12,1910033,3.09E+14,,1022503,0.5353
15-05-2007,RELIANCE,EQ,1620.25,1620.5,1625.9,1593.5,1596.5,1598.5,1605.14,3468852,5.57E+14,,2306236,0.6648
16-05-2007,RELIANCE,EQ,1598.5,1601,1648,1598.6,1642.05,1634.7,1613.76,2843184,4.59E+14,,1723544,0.6062
17-05-2007,RELIANCE,EQ,1634.7,1645.1,1689.75,1645.1,1685,1685.25,1667.89,2854239,4.76E+14,,1923561,0.6739
18-05-2007,RELIANCE,EQ,1685.25,1684.8,1706,1670.1,1706,1698.45,1692.24,2318273,3.92E+14,,1245226,0.5371
21-05-2007,RELIANCE,EQ,1698.45,1710,1770,1704.2,1766,1760.95,1746.02,3239284,5.66E+14,,1824764,0.5633
22-05-2007,RELIANCE,EQ,1760.95,1769,1785,1738.15,1780.25,1779.25,1763.48,3931802,6.93E+14,,2086742,0.5307
23-05-2007,RELIANCE,EQ,1779.25,1780,1797.8,1750,1761,1756.15,1764.1,1603841,2.83E+14,,647933,0.404
24-05-2007,RELIANCE,EQ,1756.15,1750.05,1760,1717.05,1720,1727.2,1736.61,2824875,4.91E+14,,1535532,0.5436
25-05-2007,RELIANCE,EQ,1727.2,1701.25,1737,1701.1,1731.9,1728.05,1721.3,2419081,4.16E+14,,1197877,0.4952
28-05-2007,RELIANCE,EQ,1728.05,1739.9,1750,1716.3,1719.2,1723.9,1735.82,1540056,2.67E+14,,772388,0.5015
29-05-2007,RELIANCE,EQ,1723.9,1722,1768,1712.8,1752.25,1756.9,1739.99,2321445,4.04E+14,,881426,0.3797
30-05-2007,RELIANCE,EQ,1756.9,1750,1780,1742.1,1750.5,1752.85,1758.5,3083875,5.42E+14,,1406067,0.4559
31-05-2007,RELIANCE,EQ,1752.85,1755,1771.75,1747,1760.15,1758.8,1759.45,1866498,3.28E+14,,894777,0.4794
01-06-2007,RELIANCE,EQ,1758.8,1772.8,1779.9,1747.35,1749.5,1751.25,1762.13,1504954,2.65E+14,,714180,0.4746
04-06-2007,RELIANCE,EQ,1751.25,1769,1769,1738.55,1740.5,1741.95,1750.91,1394408,2.44E+14,,671949,0.4819
05-06-2007,RELIANCE,EQ,1741.95,1739,1751,1722.15,1743.5,1745.4,1739.83,1810873,3.15E+14,,756059,0.4175
06-06-2007,RELIANCE,EQ,1745.4,1751,1758,1682.3,1685.2,1691.3,1708.05,2727682,4.66E+14,,1291317,0.4734
07-06-2007,RELIANCE,EQ,1691.3,1673,1706.8,1660,1665,1669.15,1687.36,2589690,4.37E+14,,941233,0.3635
08-06-2007,RELIANCE,EQ,1669.15,1664,1697.85,1647.1,1661.9,1657.05,1667.95,3453696,5.76E+14,,1395468,0.4041
11-06-2007,RELIANCE,EQ,1657.05,1800,1800,1660.25,1667,1666.15,1679.71,2155325,3.62E+14,,705731,0.3274
12-06-2007,RELIANCE,EQ,1666.15,1674.9,1711.85,1662.7,1708,1698.9,1681.88,2972202,5.00E+14,,977573,0.3289
13-06-2007,RELIANCE,EQ,1698.9,1698.3,1709.8,1670,1670,1675.4,1688.63,2240665,3.78E+14,,783573,0.3497
14-06-2007,RELIANCE,EQ,1675.4,1686,1703,1685,1692,1696.05,1694.27,1996192,3.38E+14,,973829,0.4878
15-06-2007,RELIANCE,EQ,1696.05,1700,1710,1668.15,1670.95,1681.9,1698.12,1996976,3.39E+14,,571170,0.286
18-06-2007,RELIANCE,EQ,1681.9,1697.8,1697.8,1666.5,1673.55,1671.6,1682.22,1424616,2.40E+14,,412687,0.2897
19-06-2007,RELIANCE,EQ,1671.6,1671.6,1730.4,1670.1,1724.9,1726.55,1701.83,2202023,3.75E+14,,770005,0.3497
20-06-2007,RELIANCE,EQ,1726.55,1726.55,1748.8,1722,1731.05,1732.95,1734.57,1960094,3.40E+14,,879067,0.4485
21-06-2007,RELIANCE,EQ,1732.95,1735,1747.5,1721.2,1728.8,1734.35,1732.75,1621509,2.81E+14,,544152,0.3356
22-06-2007,RELIANCE,EQ,1734.35,1735,1735,1698.65,1702.15,1705.1,1709.9,2055653,3.51E+14,,909325,0.4424
25-06-2007,RELIANCE,EQ,1705.1,1708,1714,1696.8,1708.5,1709.15,1707.93,2889439,4.93E+14,,1712475,0.5927
26-06-2007,RELIANCE,EQ,1709.15,1709,1720,1700,1700,1703.25,1710.43,1442066,2.47E+14,,586433,0.4067
27-06-2007,RELIANCE,EQ,1703.25,1699,1719.9,1692.65,1698.45,1698.55,1704.02,1571971,2.68E+14,,754938,0.4802
28-06-2007,RELIANCE,EQ,1698.55,1709,1714.8,1686.35,1692.5,1692,1693.93,2817089,4.77E+14,,1522700,0.5405
29-06-2007,RELIANCE,EQ,1692,1700,1711,1689,1701,1700.55,1700.38,2635833,4.48E+14,,1252970,0.4754
02-07-2007,RELIANCE,EQ,1700.55,1704,1712,1679.05,1685.05,1684.3,1693.95,2737732,4.64E+14,,1652754,0.6037
03-07-2007,RELIANCE,EQ,1684.3,1676.1,1712.85,1676.1,1707.85,1707.3,1705.04,2680539,4.57E+14,,1611493,0.6012
04-07-2007,RELIANCE,EQ,1707.3,1711,1731.65,1709,1714,1718.15,1721.44,2179332,3.75E+14,,813883,0.3735
05-07-2007,RELIANCE,EQ,1718.15,1718,1725,1680.5,1713.2,1709.85,1698.09,1759660,2.99E+14,,441933,0.2511
06-07-2007,RELIANCE,EQ,1709.85,1714,1730.55,1685,1708.25,1709.9,1716.59,1577879,2.71E+14,,621762,0.394
09-07-2007,RELIANCE,EQ,1709.9,1702.9,1719.45,1701,1710,1710.95,1711.57,1509831,2.58E+14,,766756,0.5078
10-07-2007,RELIANCE,EQ,1710.95,1715.05,1715.05,1695,1703.1,1702.7,1707.31,1126790,1.92E+14,,615595,0.5463
11-07-2007,RELIANCE,EQ,1702.7,1717,1718.8,1686.15,1704.05,1703.3,1706.73,1231205,2.10E+14,,608615,0.4943
12-07-2007,RELIANCE,EQ,1703.3,1706.6,1725.1,1706.6,1720,1719.35,1719.25,1417920,2.44E+14,,672306,0.4741
13-07-2007,RELIANCE,EQ,1719.35,1729.8,1790.7,1726.25,1772,1773.05,1766.68,4454697,7.87E+14,,2389422,0.5364
16-07-2007,RELIANCE,EQ,1773.05,1780,1789,1767.25,1775,1776.7,1778.43,1506972,2.68E+14,,851690,0.5652
17-07-2007,RELIANCE,EQ,1776.7,1789,1838.8,1780.1,1825.05,1827.85,1820.41,3566387,6.49E+14,,1817447,0.5096
18-07-2007,RELIANCE,EQ,1827.85,1835,1839,1803.55,1820,1822.65,1822.6,3072600,5.60E+14,,1743995,0.5676
19-07-2007,RELIANCE,EQ,1822.65,1823,1909,1817.2,1898,1892.8,1868.82,3840133,7.18E+14,,1855496,0.4832
20-07-2007,RELIANCE,EQ,1892.8,1899,1915,1881,1884.8,1892.15,1901.93,3610919,6.87E+14,,1754406,0.4859
23-07-2007,RELIANCE,EQ,1892.15,1880,1915,1875,1910.05,1909.2,1902.29,2359687,4.49E+14,,1563469,0.6626
24-07-2007,RELIANCE,EQ,1909.2,1912,1931,1908,1910.05,1912.6,1919.57,2313661,4.44E+14,,1225517,0.5297
25-07-2007,RELIANCE,EQ,1912.6,1895,1912,1875,1908,1902.6,1896.21,2253970,4.27E+14,,1204328,0.5343
26-07-2007,RELIANCE,EQ,1902.6,1910,1948.5,1906,1944,1941.95,1936.43,3789715,7.34E+14,,1933149,0.5101
27-07-2007,RELIANCE,EQ,1941.95,1919.8,1936,1855,1859,1867.5,1887.26,6558586,1.24E+15,,3120092,0.4757
30-07-2007,RELIANCE,EQ,1867.5,1885,1898.85,1840,1844,1848.75,1868.73,2788649,5.21E+14,,928099,0.3328
31-07-2007,RELIANCE,EQ,1848.75,1865,1901.8,1833,1898.9,1893.5,1872.1,2246392,4.21E+14,,849968,0.3784
01-08-2007,RELIANCE,EQ,1893.5,1865,1875,1791.2,1794.8,1797.75,1826.12,4187001,7.65E+14,,1724927,0.412
02-08-2007,RELIANCE,EQ,1797.75,1837,1839.7,1792,1801,1800.55,1816.39,2392662,4.35E+14,,960419,0.4014
03-08-2007,RELIANCE,EQ,1800.55,1811,1838.8,1795.6,1802,1801.15,1814.08,2985750,5.42E+14,,1689702,0.5659
06-08-2007,RELIANCE,EQ,1801.15,1783,1792,1751.4,1786,1780.15,1769.42,2210646,3.91E+14,,1023110,0.4628
07-08-2007,RELIANCE,EQ,1780.15,1810,1821,1792.25,1805,1810.2,1809.23,3094692,5.60E+14,,1759893,0.5687
08-08-2007,RELIANCE,EQ,1810.2,1823,1884.9,1818.8,1874.8,1875.45,1855.07,3259975,6.05E+14,,1637442,0.5023
09-08-2007,RELIANCE,EQ,1875.45,1887,1912.5,1835.5,1841,1845.8,1880.13,3666336,6.89E+14,,1647516,0.4494
10-08-2007,RELIANCE,EQ,1845.8,1820,1820,1776.2,1818,1809.05,1796.5,3363768,6.04E+14,,1434175,0.4264
13-08-2007,RELIANCE,EQ,1809.05,1822,1836.8,1807.55,1829.5,1829.2,1824.87,1574985,2.87E+14,,629115,0.3994
14-08-2007,RELIANCE,EQ,1829.2,1800,1840,1800,1838,1833.05,1825.3,1019447,1.86E+14,,425837,0.4177
16-08-2007,RELIANCE,EQ,1833.05,1792,1792,1725,1733.95,1739.05,1744.84,4004899,6.99E+14,,2415004,0.603
17-08-2007,RELIANCE,EQ,1739.05,1711,1773.9,1683.2,1751,1752.9,1730.33,5958453,1.03E+15,,2209310,0.3708
20-08-2007,RELIANCE,EQ,1752.9,1800,1845,1781,1794,1798,1796.87,2357903,4.24E+14,,995740,0.4223
21-08-2007,RELIANCE,EQ,1798,1800,1812.7,1735.3,1745.25,1746.85,1772.41,3838397,6.80E+14,,1525323,0.3974
22-08-2007,RELIANCE,EQ,1746.85,1747,1793.8,1715.3,1772,1766.2,1765.66,4304130,7.60E+14,,1375194,0.3195
23-08-2007,RELIANCE,EQ,1766.2,1799,1808,1735,1742,1744,1768.37,3057645,5.41E+14,,1178562,0.3854
24-08-2007,RELIANCE,EQ,1744,1755.55,1782,1742.1,1775.7,1776.35,1763.81,1699023,3.00E+14,,517477,0.3046
27-08-2007,RELIANCE,EQ,1776.35,1818,1840.4,1792,1836.2,1833.8,1818.04,2052305,3.73E+14,,1111134,0.5414
28-08-2007,RELIANCE,EQ,1833.8,1833.8,1890,1827,1885,1882.5,1856.78,3221906,5.98E+14,,1700655,0.5278
29-08-2007,RELIANCE,EQ,1882.5,1854,1903.8,1845,1895,1889.7,1883.73,2659196,5.01E+14,,1058408,0.398
30-08-2007,RELIANCE,EQ,1889.7,1900,1925,1881,1890.1,1912.05,1913.72,4219933,8.08E+14,,2190144,0.519
31-08-2007,RELIANCE,EQ,1912.05,1900,1970,1898.85,1958,1960.9,1951.62,3631120,7.09E+14,,1370619,0.3775
03-09-2007,RELIANCE,EQ,1960.9,1960.9,1979,1940,1953,1957.95,1958.25,1994257,3.91E+14,,856822,0.4296
04-09-2007,RELIANCE,EQ,1957.95,1964,1976.85,1921.25,1969,1972.9,1966.3,2030637,3.99E+14,,944192,0.465
05-09-2007,RELIANCE,EQ,1972.9,1987,1994,1951,1952.5,1964.6,1970.15,2495169,4.92E+14,,1058800,0.4243
06-09-2007,RELIANCE,EQ,1964.6,1944,1988,1943,1985,1982.85,1973.41,1531284,3.02E+14,,684645,0.4471
07-09-2007,RELIANCE,EQ,1982.85,1983,1990,1955,1955.85,1962.9,1974.95,1840068,3.63E+14,,797981,0.4337
10-09-2007,RELIANCE,EQ,1962.9,1955,1995,1944,1985.5,1985.6,1981.99,1558841,3.09E+14,,449114,0.2881
11-09-2007,RELIANCE,EQ,1985.6,1990,2008.5,1985,1992,1990.1,1995.25,2167892,4.33E+14,,1080757,0.4985
12-09-2007,RELIANCE,EQ,1990.1,1996,2021,1992,2012.5,2013.15,2009.05,2407667,4.84E+14,,1115838,0.4635
13-09-2007,RELIANCE,EQ,2013.15,2025,2035,2013.65,2026,2027.5,2025.96,1975162,4.00E+14,,1025877,0.5194
14-09-2007,RELIANCE,EQ,2027.5,2035,2070.9,2028.25,2033.6,2034.75,2052.63,2558842,5.25E+14,,1166576,0.4559
17-09-2007,RELIANCE,EQ,2034.75,2030,2059.4,2021,2022.5,2028.3,2041.28,1444760,2.95E+14,,715041,0.4949
18-09-2007,RELIANCE,EQ,2028.3,2020,2064,2015.9,2053,2058.05,2037.4,2514217,5.12E+14,,1263647,0.5026
19-09-2007,RELIANCE,EQ,2058.05,2135,2182.8,2079.95,2181,2173.9,2140.17,3308060,7.08E+14,,1800823,0.5444
20-09-2007,RELIANCE,EQ,2173.9,2176,2201.75,2167,2182,2190.3,2182.81,2726830,5.95E+14,,1241783,0.4554
21-09-2007,RELIANCE,EQ,2190.3,2184,2299,2181.1,2294,2280.45,2243.24,2888883,6.48E+14,,1252259,0.4335
24-09-2007,RELIANCE,EQ,2280.45,2300,2380,2285.15,2361.2,2355.5,2328.44,4048123,9.43E+14,,2122848,0.5244
25-09-2007,RELIANCE,EQ,2355.5,2315.25,2426,2315.25,2396.65,2399.6,2364.17,3355641,7.93E+14,,1549899,0.4619
26-09-2007,RELIANCE,EQ,2399.6,2399,2415,2315,2325.2,2321.95,2352.07,3935791,9.26E+14,,2001724,0.5086
27-09-2007,RELIANCE,EQ,2321.95,2330.7,2370,2305.45,2335,2318.3,2333.09,3494924,8.15E+14,,1875356,0.5366
28-09-2007,RELIANCE,EQ,2318.3,2350,2350,2265,2297,2298.05,2299.7,3454315,7.94E+14,,1735897,0.5025
01-10-2007,RELIANCE,EQ,2298.05,2310,2328.95,2262.25,2287,2292.2,2295.23,4448285,1.02E+15,,2642116,0.594
03-10-2007,RELIANCE,EQ,2292.2,2302,2440,2235,2401.05,2395.9,2369.51,6704314,1.59E+15,,3072354,0.4583
04-10-2007,RELIANCE,EQ,2395.9,2380,2439.85,2362,2428,2425.9,2404.01,3492432,8.40E+14,,1363213,0.3903
05-10-2007,RELIANCE,EQ,2425.9,2494.8,2515,2420,2485,2492.5,2477.65,4065960,1.01E+15,,1702781,0.4188
08-10-2007,RELIANCE,EQ,2492.5,2505,2532,2385.85,2403.8,2421.2,2437.43,3736225,9.11E+14,,1367422,0.366
09-10-2007,RELIANCE,EQ,2421.2,2331,2618.85,2197.7,2614.1,2600,2523.67,4137315,1.04E+15,,1592115,0.3848
10-10-2007,RELIANCE,EQ,2600,2634.9,2684,2582.25,2617,2618.4,2632.35,4999438,1.32E+15,,2610709,0.5222
11-10-2007,RELIANCE,EQ,2618.4,2659,2659,2582.4,2640.05,2630.55,2623.22,4903126,1.29E+15,,3119853,0.6363
12-10-2007,RELIANCE,EQ,2630.55,2632.5,2724.7,2541.85,2562.9,2565.75,2643.11,9947936,2.63E+15,,3962669,0.3983
15-10-2007,RELIANCE,EQ,2565.75,2585.1,2680,2576.2,2669.5,2666.35,2636.45,4920977,1.30E+15,,2430339,0.4939
16-10-2007,RELIANCE,EQ,2666.35,2655,2699.95,2619,2646,2651.55,2660.92,5638322,1.50E+15,,2936481,0.5208
17-10-2007,RELIANCE,EQ,2651.55,2518,2705,2251,2695.1,2687.55,2601.45,8626308,2.24E+15,,4102604,0.4756
18-10-2007,RELIANCE,EQ,2687.55,2750,2989,2526,2539.9,2583.15,2714.63,7574262,2.06E+15,,3484084,0.46
19-10-2007,RELIANCE,EQ,2583.15,2624,2700,2419.7,2477,2469.3,2492.32,5322440,1.33E+15,,2107227,0.3959
22-10-2007,RELIANCE,EQ,2469.3,2400,2483,2371.8,2420,2410.05,2432.57,5051715,1.23E+15,,2565563,0.5079
23-10-2007,RELIANCE,EQ,2410.05,2470,2614,2455,2596.25,2599.85,2549.25,4880073,1.24E+15,,1932761,0.3961
